1.450581e-02	2.444454e-07	7.724025e-01	3.481393e-02
1.467253e-02	2.573677e-07	7.723722e-01	3.521407e-02
1.483925e-02	2.707868e-07	7.723786e-01	3.561420e-02
1.500597e-02	2.847375e-07	7.723925e-01	3.601433e-02
1.517269e-02	2.992509e-07	7.723947e-01	3.641446e-02
1.533942e-02	3.143559e-07	7.723721e-01	3.681460e-02
1.550614e-02	3.300224e-07	7.723760e-01	3.721473e-02
1.567286e-02	3.462794e-07	7.723898e-01	3.761486e-02
1.583958e-02	3.631768e-07	7.723804e-01	3.801499e-02
1.600630e-02	3.806845e-07	7.723930e-01	3.841513e-02
1.617303e-02	3.988762e-07	7.723757e-01	3.881526e-02
1.633975e-02	4.176953e-07	7.723930e-01	3.921539e-02
1.650647e-02	4.372347e-07	7.723809e-01	3.961553e-02
1.667319e-02	4.574612e-07	7.723816e-01	4.001566e-02
1.683991e-02	4.784152e-07	7.723770e-01	4.041579e-02
1.700663e-02	5.000867e-07	7.723874e-01	4.081592e-02
1.717336e-02	5.225348e-07	7.723840e-01	4.121606e-02
1.734008e-02	5.457473e-07	7.723880e-01	4.161619e-02
1.750680e-02	5.697775e-07	7.723778e-01	4.201632e-02
1.767352e-02	5.945909e-07	7.723861e-01	4.241645e-02
1.784024e-02	6.202585e-07	7.723822e-01	4.281659e-02
1.800697e-02	6.467646e-07	7.723865e-01	4.321672e-02
1.817369e-02	6.741553e-07	7.723846e-01	4.361685e-02
1.834041e-02	7.024334e-07	7.723859e-01	4.401698e-02
1.850713e-02	7.316398e-07	7.723805e-01	4.441712e-02
1.867385e-02	7.617561e-07	7.723869e-01	4.481725e-02
1.884058e-02	7.928580e-07	7.723802e-01	4.521738e-02
1.900730e-02	8.249062e-07	7.723872e-01	4.561751e-02
1.917402e-02	8.579718e-07	7.723865e-01	4.601765e-02
1.934074e-02	8.920680e-07	7.723824e-01	4.641778e-02
1.950746e-02	9.271897e-07	7.723855e-01	4.681791e-02
1.967419e-02	9.633838e-07	7.723863e-01	4.721804e-02
1.984091e-02	1.000676e-06	7.723843e-01	4.761818e-02
2.000763e-02	1.039074e-06	7.723845e-01	4.801831e-02
2.017435e-02	1.078619e-06	7.723814e-01	4.841844e-02
2.034107e-02	1.119300e-06	7.723861e-01	4.881857e-02
2.050779e-02	1.161186e-06	7.723844e-01	4.921871e-02
2.067452e-02	1.204278e-06	7.723834e-01	4.961884e-02
2.084124e-02	1.248595e-06	7.723850e-01	5.001897e-02
2.100796e-02	1.294181e-06	7.723835e-01	5.041910e-02
2.117468e-02	1.341052e-06	7.723820e-01	5.081924e-02
2.134140e-02	1.389219e-06	7.723838e-01	5.121937e-02
2.150813e-02	1.438722e-06	7.723852e-01	5.161950e-02
2.167485e-02	1.489601e-06	7.723833e-01	5.201964e-02
2.184157e-02	1.541863e-06	7.723828e-01	5.241977e-02
2.200829e-02	1.595528e-06	7.723847e-01	5.281990e-02
2.217501e-02	1.650644e-06	7.723848e-01	5.322003e-02
2.234174e-02	1.707240e-06	7.723827e-01	5.362017e-02
2.250846e-02	1.765320e-06	7.723835e-01	5.402030e-02
2.267518e-02	1.824923e-06	7.723845e-01	5.442043e-02
2.284190e-02	1.886089e-06	7.723839e-01	5.482056e-02
2.300862e-02	1.948841e-06	7.723828e-01	5.522070e-02
2.317535e-02	2.013188e-06	7.723844e-01	5.562083e-02
2.334207e-02	2.079190e-06	7.723838e-01	5.602096e-02
2.350879e-02	2.146863e-06	7.723830e-01	5.642109e-02
2.367551e-02	2.216226e-06	7.723840e-01	5.682123e-02
2.384223e-02	2.287330e-06	7.723833e-01	5.722136e-02
2.400895e-02	2.360189e-06	7.723838e-01	5.762149e-02
2.417568e-02	2.434839e-06	7.723844e-01	5.802162e-02
2.434240e-02	2.511324e-06	7.723834e-01	5.842176e-02
2.450912e-02	2.589655e-06	7.723838e-01	5.882189e-02
2.467584e-02	2.669871e-06	7.723844e-01	5.922202e-02
2.484256e-02	2.752014e-06	7.723842e-01	5.962215e-02
2.500929e-02	2.836108e-06	7.723840e-01	6.002229e-02
2.517601e-02	2.922189e-06	7.723836e-01	6.042242e-02
2.534273e-02	3.010280e-06	7.723842e-01	6.082255e-02
2.550945e-02	3.100434e-06	7.723836e-01	6.122268e-02
2.567617e-02	3.192670e-06	7.723834e-01	6.162282e-02
2.584290e-02	3.287025e-06	7.723833e-01	6.202295e-02
2.600962e-02	3.383528e-06	7.723840e-01	6.242308e-02
2.617634e-02	3.482231e-06	7.723836e-01	6.282321e-02
2.634306e-02	3.583157e-06	7.723834e-01	6.322335e-02
2.650978e-02	3.686336e-06	7.723838e-01	6.362348e-02
2.667651e-02	3.791817e-06	7.723838e-01	6.402361e-02
2.684323e-02	3.899635e-06	7.723834e-01	6.442375e-02
2.700995e-02	4.009816e-06	7.723835e-01	6.482388e-02
2.717667e-02	4.122401e-06	7.723838e-01	6.522401e-02
2.734339e-02	4.237439e-06	7.723834e-01	6.562414e-02
2.751011e-02	4.354950e-06	7.723836e-01	6.602428e-02
2.767684e-02	4.474978e-06	7.723840e-01	6.642441e-02
2.784356e-02	4.597575e-06	7.723835e-01	6.682454e-02
2.801028e-02	4.722763e-06	7.723834e-01	6.722467e-02
2.817700e-02	4.850582e-06	7.723837e-01	6.762481e-02
2.834372e-02	4.981077e-06	7.723839e-01	6.802494e-02
2.851045e-02	5.114289e-06	7.723838e-01	6.842507e-02
2.867717e-02	5.250253e-06	7.723839e-01	6.882520e-02
2.884389e-02	5.389015e-06	7.723838e-01	6.922534e-02
2.901061e-02	5.530612e-06	7.723838e-01	6.962547e-02
2.917733e-02	5.675088e-06	7.723836e-01	7.002560e-02
2.934406e-02	5.822482e-06	7.723835e-01	7.042573e-02
2.951078e-02	5.972828e-06	7.723839e-01	7.082587e-02
2.967750e-02	6.126183e-06	7.723839e-01	7.122600e-02
2.984422e-02	6.282585e-06	7.723838e-01	7.162613e-02
3.001094e-02	6.442072e-06	7.723838e-01	7.202626e-02
3.017767e-02	6.604691e-06	7.723838e-01	7.242640e-02
3.034439e-02	6.770487e-06	7.723838e-01	7.282653e-02
3.051111e-02	6.939500e-06	7.723838e-01	7.322666e-02
3.067783e-02	7.111779e-06	7.723837e-01	7.362679e-02
3.084455e-02	7.287367e-06	7.723836e-01	7.402693e-02
3.101127e-02	7.466302e-06	7.723838e-01	7.442706e-02
3.117800e-02	7.648637e-06	7.723838e-01	7.482719e-02
3.134472e-02	7.834426e-06	7.723836e-01	7.522733e-02
3.151144e-02	8.023698e-06	7.723836e-01	7.562746e-02
3.167816e-02	8.216508e-06	7.723836e-01	7.602759e-02
3.184488e-02	8.412904e-06	7.723837e-01	7.642772e-02
3.201161e-02	8.612928e-06	7.723838e-01	7.682786e-02
3.217833e-02	8.816637e-06	7.723837e-01	7.722799e-02
3.234505e-02	9.024070e-06	7.723838e-01	7.762812e-02
3.251177e-02	9.235284e-06	7.723837e-01	7.802825e-02
3.267849e-02	9.450322e-06	7.723836e-01	7.842839e-02
3.284522e-02	9.669229e-06	7.723837e-01	7.882852e-02
3.301194e-02	9.892065e-06	7.723837e-01	7.922865e-02
3.317866e-02	1.011887e-05	7.723838e-01	7.962878e-02
3.334538e-02	1.034970e-05	7.723838e-01	8.002892e-02
3.351210e-02	1.058461e-05	7.723837e-01	8.042905e-02
3.367883e-02	1.082364e-05	7.723837e-01	8.082918e-02
3.384555e-02	1.106685e-05	7.723838e-01	8.122931e-02
3.401227e-02	1.131430e-05	7.723837e-01	8.162945e-02
3.417899e-02	1.156602e-05	7.723838e-01	8.202958e-02
3.434571e-02	1.182207e-05	7.723838e-01	8.242971e-02
3.451243e-02	1.208252e-05	7.723837e-01	8.282984e-02
3.467916e-02	1.234740e-05	7.723837e-01	8.322998e-02
3.484588e-02	1.261679e-05	7.723837e-01	8.363011e-02
3.501260e-02	1.289072e-05	7.723837e-01	8.403024e-02
3.517932e-02	1.316925e-05	7.723837e-01	8.443038e-02
3.534604e-02	1.345244e-05	7.723837e-01	8.483051e-02
3.551277e-02	1.374034e-05	7.723838e-01	8.523064e-02
3.567949e-02	1.403302e-05	7.723838e-01	8.563077e-02
3.584621e-02	1.433052e-05	7.723837e-01	8.603091e-02
3.601293e-02	1.463290e-05	7.723837e-01	8.643104e-02
3.617965e-02	1.494023e-05	7.723837e-01	8.683117e-02
3.634638e-02	1.525255e-05	7.723838e-01	8.723130e-02
3.651310e-02	1.556992e-05	7.723837e-01	8.763144e-02
3.667982e-02	1.589241e-05	7.723838e-01	8.803157e-02
3.684654e-02	1.622007e-05	7.723837e-01	8.843170e-02
3.701326e-02	1.655295e-05	7.723838e-01	8.883183e-02
3.717999e-02	1.689113e-05	7.723838e-01	8.923197e-02
3.734671e-02	1.723466e-05	7.723837e-01	8.963210e-02
3.751343e-02	1.758360e-05	7.723837e-01	9.003223e-02
3.768015e-02	1.793801e-05	7.723837e-01	9.043236e-02
3.784687e-02	1.829794e-05	7.723838e-01	9.083250e-02
3.801359e-02	1.866348e-05	7.723837e-01	9.123263e-02
3.818032e-02	1.903467e-05	7.723837e-01	9.163276e-02
3.834704e-02	1.941157e-05	7.723837e-01	9.203290e-02
3.851376e-02	1.979425e-05	7.723838e-01	9.243303e-02
3.868048e-02	2.018277e-05	7.723838e-01	9.283316e-02
3.884720e-02	2.057720e-05	7.723838e-01	9.323329e-02
3.901393e-02	2.097760e-05	7.723838e-01	9.363343e-02
3.918065e-02	2.138403e-05	7.723838e-01	9.403356e-02
3.934737e-02	2.179656e-05	7.723838e-01	9.443369e-02
3.951409e-02	2.221526e-05	7.723838e-01	9.483382e-02
3.968081e-02	2.264018e-05	7.723838e-01	9.523396e-02
3.984754e-02	2.307140e-05	7.723838e-01	9.563409e-02
4.001426e-02	2.350898e-05	7.723838e-01	9.603422e-02
4.018098e-02	2.395299e-05	7.723838e-01	9.643435e-02
4.034770e-02	2.440349e-05	7.723838e-01	9.683449e-02
4.051442e-02	2.486055e-05	7.723838e-01	9.723462e-02
4.068115e-02	2.532425e-05	7.723838e-01	9.763475e-02
4.084787e-02	2.579465e-05	7.723838e-01	9.803489e-02
4.101459e-02	2.627181e-05	7.723838e-01	9.843502e-02
4.118131e-02	2.675581e-05	7.723838e-01	9.883515e-02
4.134803e-02	2.724672e-05	7.723838e-01	9.923528e-02
4.151475e-02	2.774460e-05	7.723838e-01	9.963542e-02
4.168148e-02	2.824954e-05	7.723838e-01	1.000355e-01
4.184820e-02	2.876158e-05	7.723838e-01	1.004357e-01
4.201492e-02	2.928083e-05	7.723838e-01	1.008358e-01
4.218164e-02	2.980733e-05	7.723839e-01	1.012359e-01
4.234836e-02	3.034117e-05	7.723838e-01	1.016361e-01
4.251509e-02	3.088241e-05	7.723839e-01	1.020362e-01
4.268181e-02	3.143113e-05	7.723839e-01	1.024363e-01
4.284853e-02	3.198741e-05	7.723838e-01	1.028365e-01
4.301525e-02	3.255131e-05	7.723839e-01	1.032366e-01
4.318197e-02	3.312292e-05	7.723839e-01	1.036367e-01
4.334870e-02	3.370230e-05	7.723839e-01	1.040369e-01
4.351542e-02	3.428954e-05	7.723839e-01	1.044370e-01
4.368214e-02	3.488470e-05	7.723839e-01	1.048371e-01
4.384886e-02	3.548786e-05	7.723839e-01	1.052373e-01
4.401558e-02	3.609911e-05	7.723839e-01	1.056374e-01
4.418231e-02	3.671851e-05	7.723839e-01	1.060375e-01
4.434903e-02	3.734615e-05	7.723839e-01	1.064377e-01
4.451575e-02	3.798210e-05	7.723839e-01	1.068378e-01
4.468247e-02	3.862644e-05	7.723839e-01	1.072379e-01
4.484919e-02	3.927926e-05	7.723839e-01	1.076381e-01
4.501591e-02	3.994062e-05	7.723839e-01	1.080382e-01
4.518264e-02	4.061061e-05	7.723839e-01	1.084383e-01
4.534936e-02	4.128931e-05	7.723839e-01	1.088385e-01
4.551608e-02	4.197679e-05	7.723839e-01	1.092386e-01
4.568280e-02	4.267315e-05	7.723839e-01	1.096387e-01
4.584952e-02	4.337846e-05	7.723840e-01	1.100389e-01
4.601625e-02	4.409281e-05	7.723840e-01	1.104390e-01
4.618297e-02	4.481627e-05	7.723840e-01	1.108391e-01
4.634969e-02	4.554893e-05	7.723840e-01	1.112393e-01
4.651641e-02	4.629087e-05	7.723840e-01	1.116394e-01
4.668313e-02	4.704218e-05	7.723840e-01	1.120395e-01
4.684986e-02	4.780294e-05	7.723840e-01	1.124397e-01
4.701658e-02	4.857323e-05	7.723840e-01	1.128398e-01
4.718330e-02	4.935314e-05	7.723840e-01	1.132399e-01
4.735002e-02	5.014276e-05	7.723840e-01	1.136401e-01
4.751674e-02	5.094217e-05	7.723840e-01	1.140402e-01
4.768347e-02	5.175146e-05	7.723840e-01	1.144403e-01
4.785019e-02	5.257071e-05	7.723840e-01	1.148405e-01
4.801691e-02	5.340002e-05	7.723840e-01	1.152406e-01
4.818363e-02	5.423946e-05	7.723840e-01	1.156407e-01
4.835035e-02	5.508913e-05	7.723841e-01	1.160409e-01
4.851708e-02	5.594912e-05	7.723841e-01	1.164410e-01
4.868380e-02	5.681951e-05	7.723841e-01	1.168411e-01
4.885052e-02	5.770040e-05	7.723841e-01	1.172413e-01
4.901724e-02	5.859187e-05	7.723841e-01	1.176414e-01
4.918396e-02	5.949402e-05	7.723841e-01	1.180415e-01
4.935068e-02	6.040694e-05	7.723841e-01	1.184417e-01
4.951741e-02	6.133071e-05	7.723841e-01	1.188418e-01
4.968413e-02	6.226544e-05	7.723841e-01	1.192419e-01
